id,src_id,pos,player,team,rush_att,rush_yds,rush_tds,rec_yds,rec_tds,rec,rec_tgt,data_src,fumbles_lost,site_pts,opp,rush_09_tds,rush_1019_tds,rush_2029_tds,rush_3039_tds,rush_4049_tds,rush_50_tds,rec_rz_tgt,rush_50_yds,rush_100_yds,return_yds,scoring_opp,bye,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds
13404,NA,RB,"Ekeler, Austin",WAS,7.4,28,0.1,28,0,2.8,3.6,FantasySharks,0.1,6.4,@CIN,0.1,0,0,0,0,0,0.3,0.1,0.1,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15742,NA,RB,"Warren, Jaylen",PIT,7.7,38,0.2,18,0,2.8,3.5,FantasySharks,0.1,6.4,LAC,0,0.1,0,0,0,0,0.4,0.1,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14823,NA,RB,"Dowdle, Rico",DAL,8,35,0.1,15,0.1,1.8,2.1,FantasySharks,0,6.1,BAL,0.1,0,0,0,0,0,0.2,0.1,0,2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15271,NA,RB,"Herbert, Khalil",CHI,8.8,35,0.3,8,0,1.6,2.2,FantasySharks,0,5.9,@IND,0.2,0.1,0,0,0,0,0.3,0,0,0,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16596,NA,RB,"Allen, Braelon",NYJ,5.5,20,0.3,11,0.1,1.4,2.1,FantasySharks,0,5.8,NEP,0.2,0,0.1,0,0,0,0.2,0,0,1,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15723,NA,RB,"Chandler, Ty",MIN,8,35,0.2,11,0,1.6,1.9,FantasySharks,0,5.7,HOU,0.2,0,0,0,0,0,0.4,0,0,1,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16169,NA,RB,"Charbonnet, Zach",SEA,6.9,28,0,17,0.1,2.3,2.8,FantasySharks,0,5.5,MIA,0,0,0,0,0,0,0.1,0.1,0,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16598,NA,RB,"Irving, Bucky",TBB,9,40,0.1,8,0,1.4,1.9,FantasySharks,0,5.3,DEN,0.1,0,0,0,0,0,0.1,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13139,NA,RB,"Williams, Jamaal",NOS,8.8,29,0.2,7,0,1.3,1.5,FantasySharks,0,5,PHI,0.1,0.1,0,0,0,0,0,0,0,4,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13134,NA,RB,"Foreman, D'Onta",CLE,10,40,0.1,4,0,0.6,0.9,FantasySharks,0.1,4.9,NYG,0.1,0,0,0,0,0,0,0,0,6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16165,NA,RB,"Spears, Tyjae",TEN,5,22,0.1,19,0.1,2.8,3.5,FantasySharks,0,4.8,GBP,0,0,0,0,0,0,0.3,0.1,0,12,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15733,NA,RB,"Strong Jr., Pierre",CLE,7.2,24,0.2,8,0,1.1,1.6,FantasySharks,0,4.5,NYG,0.2,0,0,0,0,0,0.1,0,0,3,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16603,NA,RB,"Davis, Ray",BUF,6,24,0.1,9,0,1.2,1.6,FantasySharks,0,4,JAC,0.1,0,0,0,0,0,0.1,0,0,7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13138,NA,RB,"Hunt, Kareem",KCC,5.9,18,0.3,3,0,0.5,0.9,FantasySharks,0.1,3.8,@ATL,0.3,0,0,0,0,0,0.1,0,0,2,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16181,NA,RB,"Brown, Chase",CIN,5,23,0,12,0,1.6,1.8,FantasySharks,0,3.8,WAS,0,0,0,0,0,0,0,0.1,0,15,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15255,NA,RB,"Gainwell, Kenneth",PHI,4.2,20,0.1,11,0,1.6,2,FantasySharks,0,3.6,@NOS,0.1,0,0,0,0,0,0.1,0,0,4,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16390,NA,RB,"McLaughlin, Jaleel",DEN,5.3,22,0.1,10,0.1,2.2,2.6,FantasySharks,0.1,3.6,@TBB,0.1,0,0,0,0,0,0.4,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16688,NA,RB,"Guerendo, Isaac",SFO,3.1,16,0.1,12,0.1,1.2,1.9,FantasySharks,0,3.4,@LAR,0,0,0,0,0,0,0.1,0.1,0,1,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14079,NA,RB,"Sanders, Miles",CAR,7.1,26,0,7,0,1.4,1.9,FantasySharks,0.1,3.2,@LVR,0,0,0,0,0,0,0.1,0,0,1,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14799,NA,RB,"Akers, Cam",HOU,5.2,19,0.1,6,0.1,1.2,1.4,FantasySharks,0.2,3.2,@MIN,0.1,0,0,0,0,0,0.2,0,0,3,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15257,NA,RB,"Sermon, Trey",IND,5.4,25,0,6,0,1,1.2,FantasySharks,0,3.1,CHI,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16432,NA,RB,"Wilson, Emanuel",GBP,4.7,24,0.1,5,0,1.1,1.6,FantasySharks,0,3.1,@TEN,0.1,0,0,0,0,0,0.3,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16175,NA,RB,"Johnson, Roschon",CHI,3.7,16,0.1,9,0,1.5,2.1,FantasySharks,0,3.1,@IND,0.1,0,0,0,0,0,0.2,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15717,NA,RB,"Pierce, Dameon",HOU,6.9,21,0.1,4,0,0.5,0.7,FantasySharks,0,3,@MIN,0.1,0,0,0,0,0,0.1,0,0,13,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14017,NA,RB,"Wilson, Jeffery",MIA,4,19,0,9,0,1.5,1.9,FantasySharks,0,3,@SEA,0,0,0,0,0,0,0.1,0,0,0,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16612,NA,RB,"Steele, Carson",KCC,3.7,14,0,11,0.1,1.3,1.8,FantasySharks,0.1,3,@ATL,0,0,0,0,0,0,0.3,0.1,0,2,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16593,NA,RB,"Corum, Blake",LAR,5.1,19,0.1,3,0,0.4,0.5,FantasySharks,0,2.5,SFO,0,0,0,0,0,0,0,0,0,8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16385,NA,RB,"Demercado, Emari",ARI,2.5,15,0,7,0,1,1.3,FantasySharks,0,2.4,DET,0,0,0,0,0,0,0.2,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14095,NA,RB,"Johnson, Ty",BUF,3.4,14,0,8,0,0.7,1.1,FantasySharks,0,2.3,JAC,0,0,0,0,0,0,0.2,0,0,14,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16164,NA,RB,"Bigsby, Tank",JAC,4.4,18,0.1,1,0,0.2,0.5,FantasySharks,0,2.3,@BUF,0.1,0,0,0,0,0,0,0,0,8,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16594,NA,RB,"Benson, Trey",ARI,4,12,0,6,0,1,1.2,FantasySharks,0,2,DET,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14420,NA,RB,"Ingold, Alec",MIA,0.8,3,0.1,6,0,0.7,1.3,FantasySharks,0,1.7,@SEA,0.1,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14727,NA,RB,"Reynolds, Craig",DET,2.4,8,0,6,0,0.5,0.6,FantasySharks,0,1.6,@ARI,0,0,0,0,0,0,0.1,0,0,19,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11367,NA,RB,"Juszczyk, Kyle",SFO,0.5,1,0,11,0.1,1,1.5,FantasySharks,0,1.5,@LAR,0,0,0,0,0,0,0.2,0,0,0,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13455,NA,RB,"Ricard, Patrick",BAL,2.2,8,0,5,0.1,0.4,0.9,FantasySharks,0.1,1.5,@DAL,0,0,0,0,0,0,0.2,0,0,3,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13148,NA,RB,"Ogunbowale, Dare",HOU,2.4,7,0,5,0,0.9,1.3,FantasySharks,0,1.5,@MIN,0,0,0,0,0,0,0.1,0,0,3,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15973,NA,RB,"Blackshear, Raheem",CAR,1.3,5,0.1,4,0,0.5,0.6,FantasySharks,0,1.4,@LVR,0.1,0,0,0,0,0,0,0,0,35,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12155,NA,RB,"Abdullah, Ameer",LVR,1.2,5,0,8,0,1.3,1.6,FantasySharks,0,1.4,CAR,0,0,0,0,0,0,0.3,0,0,22,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11225,NA,RB,"Patterson, Cordarrelle",PIT,2.6,8,0,2,0,0.4,0.5,FantasySharks,0,1.3,LAC,0,0,0,0,0,0,0.1,0,0,14,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16391,NA,RB,"Luepke, Hunter",DAL,0.4,1,0.2,0,0,0.1,0.1,FantasySharks,0,1.3,BAL,0.2,0,0,0,0,0,0,0,0,0,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16747,NA,RB,"Tracy, Tyrone",NYG,2.5,6,0,5,0,0.8,1.4,FantasySharks,0,1.3,@CLE,0,0,0,0,0,0,0,0,0,7,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14331,NA,RB,"Johnson, D'Ernest",JAC,2,5,0,7,0,0.4,0.6,FantasySharks,0,1.2,@BUF,0,0,0,0,0,0,0,0,0,7,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16803,NA,RB,"Watson, Blake",DEN,1.7,6,0,5,0,0.9,1.3,FantasySharks,0,1.1,@TBB,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16168,NA,RB,"Abanikanda, Israel",NYJ,2.8,6,0,5,0,0.9,1.4,FantasySharks,0,1,NEP,0,0,0,0,0,0,0.1,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16176,NA,RB,"Vaughn, Deuce",DAL,2.7,6,0,4,0,0.7,0.9,FantasySharks,0,1,BAL,0,0,0,0,0,0,0.1,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14817,NA,RB,"Taylor, Patrick",SFO,1.5,6,0,3,0,0.4,0.6,FantasySharks,0,1,@LAR,0,0,0,0,0,0,0.1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15454,NA,RB,"Williams, Avery",ATL,1.8,7,0,2,0,0.4,0.5,FantasySharks,0,0.8,KCC,0,0,0,0,0,0,0.1,0,0,9,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14076,NA,RB,"Williams, Trayveon",CIN,1.3,6,0,2,0,0.5,0.6,FantasySharks,0,0.7,WAS,0,0,0,0,0,0,0.1,0,0,18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13143,NA,RB,"McNichols, Jeremy",WAS,1.5,7,0,1,0,0.1,0.1,FantasySharks,0,0.7,@CIN,0,0,0,0,0,0,0.1,0,0,2,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15730,NA,RB,"Goodson, Tyler",IND,1,5,0,2,0,0.5,0.9,FantasySharks,0,0.7,CHI,0,0,0,0,0,0,0.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15726,NA,RB,"Rivers, Ronnie",LAR,1.8,5,0,2,0,0.5,0.5,FantasySharks,0,0.7,SFO,0,0,0,0,0,0,0,0,0,1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16173,NA,RB,"Gray, Eric",NYG,1.3,4,0,3,0,0.6,0.7,FantasySharks,0,0.6,@CLE,0,0,0,0,0,0,0,0,0,28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12923,NA,RB,"Ham, C.J.",MIN,0.4,2,0,4,0,0.7,0.9,FantasySharks,0.1,0.6,HOU,0,0,0,0,0,0,0,0,0,21,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15965,NA,RB,"Chestnut, Julius",TEN,0.9,2,0,4,0,0.4,0.4,FantasySharks,0,0.6,GBP,0,0,0,0,0,0,0,0,0,27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16601,NA,RB,"Shipley, Will",PHI,1.2,4,0,1,0,0.2,0.3,FantasySharks,0,0.5,@NOS,0,0,0,0,0,0,0,0,0,15,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16424,NA,RB,"Mims, Jordan",NOS,1.5,4,0,1,0,0.3,0.8,FantasySharks,0,0.5,PHI,0,0,0,0,0,0,0.1,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16757,NA,RB,"Vidal, Kimani",LAC,1.8,5,0,1,0,0.2,0.2,FantasySharks,0.1,0.4,@PIT,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14083,NA,RB,"Homer, Travis",CHI,0.6,2,0,2,0,0.3,0.8,FantasySharks,0,0.4,@IND,0,0,0,0,0,0,0,0,0,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16610,NA,RB,"Wright, Jaylen",MIA,2.3,3,0,0,0,0.2,0.4,FantasySharks,0,0.3,@SEA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13868,NA,RB,"Boone, Mike",CAR,0.5,1,0,1,0,0.2,0.3,FantasySharks,0,0.2,@LVR,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14821,NA,RB,"Hasty, JaMycal",NEP,0.4,1,0,1,0,0.1,0.4,FantasySharks,0,0.2,@NYJ,0,0,0,0,0,0,0.1,0,0,11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16170,NA,RB,"McIntosh, Kenny",SEA,0.5,1,0,1,0,0.2,0.2,FantasySharks,0,0.2,MIA,0,0,0,0,0,0,0,0,0,31,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16605,NA,RB,"McClellan, Jase",ATL,0.2,1,0,1,0,0.2,0.2,FantasySharks,0,0.2,KCC,0,0,0,0,0,0,0,0,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15650,NA,RB,"Prentice, Adam",NOS,0.2,0,0,1,0,0.2,0.2,FantasySharks,0,0.1,PHI,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16613,NA,RB,"Laube, Dylan",LVR,0.3,1,0,0,0,0,0.1,FantasySharks,0,0.1,CAR,0,0,0,0,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15103,NA,RB,"Gilliam, Reggie",BUF,0,0,0,1,0,0.2,0.2,FantasySharks,0,0.1,JAC,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16166,NA,RB,"Tucker, Sean",TBB,0.7,1,0,0.1,0,0.1,0.1,FantasySharks,0,0.1,DEN,0,0,0,0,0,0,0,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14815,NA,RB,"Dallas, DeeJay",ARI,0.2,0,0,0,0,0.1,0.1,FantasySharks,0,0.1,DET,0,0,0,0,0,0,0,0,0,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15708,16834,RB,Breece Hall,NYJ,17.8,77.2,0.5,33.4,0.2,4.3,4.3,FleaFlicker,0.1,15.15,NEThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB2,0.7,110.5,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15972,17167,RB,Jordan Mason,SF,21.1,91.5,0.8,11.4,0.1,1.7,1.7,FleaFlicker,0.1,15.09,@LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,RB16,0.8,102.8,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16161,17603,RB,Bijan Robinson,ATL,17.4,75.5,0.5,31.9,0.2,4.1,4.1,FleaFlicker,0.1,14.62,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB1,0.7,107.4,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13132,12965,RB,Alvin Kamara,NO,15.5,67,0.5,30.5,0.2,4,4,FleaFlicker,0.1,13.81,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB13,0.7,97.5,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13604,13778,RB,Saquon Barkley,PHI,18.8,76,0.6,22.7,0.1,3.1,3.1,FleaFlicker,0.1,13.8,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB3,0.7,98.6,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14802,15604,RB,Jonathan Taylor,IND,19.5,85.5,0.6,13.2,0.1,1.6,1.6,FleaFlicker,0.1,13.74,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB4,0.7,98.8,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16167,17617,RB,De'Von Achane,MIA,14.3,68.3,0.5,28.8,0.2,3.9,3.9,FleaFlicker,0.1,13.41,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB6,0.6,97.1,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15710,17004,RB,Kyren Williams,LAR,18.4,75,0.5,20.8,0.1,2.8,2.8,FleaFlicker,0.1,13.23,SFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB10,0.6,95.8,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14073,14673,RB,Josh Jacobs,GB,20.3,82.2,0.5,15.4,0.1,2.2,2.2,FleaFlicker,0.1,13.08,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,RB9,0.6,97.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13146,12951,RB,James Conner,ARI,16,67.5,0.6,17.6,0.1,2.3,2.3,FleaFlicker,0.1,12.39,DETSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB12,0.7,85.1,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16162,17612,RB,Jahmyr Gibbs,DET,11.4,54.4,0.5,27.9,0.2,3.9,3.9,FleaFlicker,0.1,12.23,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB5,0.7,82.3,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15715,16839,RB,James Cook,BUF,15.7,70.1,0.4,20.7,0.1,2.6,2.6,FleaFlicker,0.1,12.2,JACMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB7,0.6,90.9,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12626,12042,RB,Derrick Henry,BAL,17,71.7,0.6,10.4,0,1.2,1.2,FleaFlicker,0.1,12.1,@DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB11,0.7,82,99%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15259,16339,RB,Rhamondre Stevenson,NE,16.8,71.9,0.4,19.2,0.1,2.7,2.7,FleaFlicker,0.1,12.09,@NYJThu 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,RB18,0.5,91.1,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14085,14759,RB,Tony Pollard,TEN,15.5,67.4,0.4,18.2,0.1,2.5,2.5,FleaFlicker,0.1,11.36,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB21,0.5,85.7,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15253,16241,RB,Travis Etienne,JAC,14,56.8,0.4,22.8,0.1,3.1,3.1,FleaFlicker,0.1,10.9,@BUFMon 7:30 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB14,0.5,79.6,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14798,15548,RB,Zack Moss,CIN,14.8,60,0.5,14.8,0.1,2,2,FleaFlicker,0,10.72,WASMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,RB28,0.6,74.8,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13319,13111,RB,Aaron Jones,MIN,12.5,55.1,0.3,21.4,0.1,2.9,2.9,FleaFlicker,0.1,10.46,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,RB23,0.5,76.6,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15721,16882,RB,Rachaad White,TB,14.1,51.1,0.3,25.4,0.2,3.5,3.5,FleaFlicker,0.1,10.45,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,RB24,0.5,76.5,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14071,14716,RB,David Montgomery,DET,13.5,56,0.6,9.7,0.1,1.2,1.2,FleaFlicker,0.1,10.42,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB19,0.7,65.7,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14800,15555,RB,J.K. Dobbins,LAC,13.3,63.4,0.4,13.9,0.1,2,2,FleaFlicker,0.1,10.21,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,RB22,0.4,77.3,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
