player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Terry McLaurin,WR,WAS,NA,4.4,4.4,64.5,NA,NA,0.4,0.4,2.3,NA,0,0,9.34,NA,14746,FleaFlicker,14109,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR22,0.5,66.8,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Deebo Samuel,WR,SF,NA,4,4,53,NA,NA,0.2,2.6,15.2,NA,0.1,0.1,8.94,NA,14702,FleaFlicker,14136,MIASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR15,0.4,68.2,98%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,5.2,5.2,62.3,NA,NA,0.5,0,0.2,NA,0,0.1,8.93,NA,12950,FleaFlicker,13156,@CINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR24,0.5,62.4,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,4.3,4.3,56.7,NA,NA,0.4,0.4,2.6,NA,0,0,8.81,NA,16859,FleaFlicker,15762,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR32,0.5,59.3,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,5.5,5.5,64.3,NA,NA,0.4,0.1,0.5,NA,0,0.1,8.66,NA,15603,FleaFlicker,14842,@DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR29,0.4,64.8,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Courtland Sutton,WR,DEN,NA,4.8,4.8,61.9,NA,NA,0.4,0.1,0.3,NA,0,0,8.52,NA,13795,FleaFlicker,13630,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR26,0.4,62.2,91%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,NE,NA,4.6,4.6,56.8,NA,NA,0.4,0.2,1,NA,0,0,8.14,NA,14949,FleaFlicker,14127,BUFL 10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8.14,WR34,0.4,57.8,82%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,4.8,4.8,61.6,NA,NA,0.3,0,0.1,NA,0,0,7.69,NA,16253,FleaFlicker,15282,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR19,0.3,61.7,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,LAC,NA,4.7,4.7,59.3,NA,NA,0.3,0,0.2,NA,0,0,7.69,NA,16292,FleaFlicker,15319,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR38,0.3,59.5,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,GB,NA,4.1,4.1,54.5,NA,NA,0.4,0,0.3,NA,0,0,7.64,NA,14059,FleaFlicker,13632,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR28,0.4,54.8,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Treylon Burks,WR,TEN,NA,3.8,3.8,51.1,NA,NA,0.4,0.2,1.3,NA,0,0,7.62,NA,16803,FleaFlicker,15752,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR35,0.4,52.4,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabe Davis,WR,BUF,NA,3.6,3.6,57,NA,NA,0.3,0,0.2,NA,0,0,7.52,NA,15627,FleaFlicker,14845,@NEW 24-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7.52,WR20,0.3,57.1,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donovan Peoples-Jones,WR,CLE,NA,3.9,3.9,59.5,NA,NA,0.2,0.1,0.2,NA,0,0,7.19,NA,15642,FleaFlicker,14857,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR36,0.2,59.6,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Jones,WR,JAC,NA,4.8,4.8,53.9,NA,NA,0.2,0.2,1.2,NA,0,0,6.82,NA,12937,FleaFlicker,13176,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR53,0.2,55.2,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,3.5,3.5,53.2,NA,NA,0.2,0,0,NA,0,0,6.82,NA,14833,FleaFlicker,14122,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR57,0.2,53.3,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,4.2,4.2,55.3,NA,NA,0.2,0,0.1,NA,0,0,6.8,NA,16281,FleaFlicker,15290,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR46,0.2,55.4,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diontae Johnson,WR,PIT,NA,4.9,4.9,52.2,NA,NA,0.2,0.4,2.3,NA,0,0,6.73,NA,14754,FleaFlicker,14208,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR41,0.2,54.5,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,4.4,4.4,49.5,NA,NA,0.3,0,0.1,NA,0,0,6.72,NA,9891,FleaFlicker,11938,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR43,0.3,49.6,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,DEN,NA,3.5,3.5,55,NA,NA,0.2,0.1,0.1,NA,0,0,6.63,NA,15544,FleaFlicker,14833,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR42,0.2,55.1,84%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,WAS,NA,3.2,3.2,35.2,NA,NA,0.2,2.1,15.3,NA,0.1,0.1,6.54,NA,12930,FleaFlicker,13157,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR45,0.3,50.5,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,LV,NA,3.5,3.5,46.5,NA,NA,0.3,0,0.2,NA,0,0,6.29,NA,13008,FleaFlicker,13289,LACSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR56,0.3,46.7,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,KC,NA,3,3,48.6,NA,NA,0.2,0.1,0.4,NA,0,0,6.16,NA,13952,FleaFlicker,13793,@CINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR51,0.2,49,67%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,CIN,NA,3.8,3.8,46.2,NA,NA,0.2,0.1,0.4,NA,0,0,6.06,NA,12051,FleaFlicker,12650,KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR33,0.2,46.6,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corey Davis,WR,NYJ,NA,3.1,3.1,47.2,NA,NA,0.2,0,0,NA,0,0,6.02,NA,12913,FleaFlicker,13153,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR73,0.2,47.3,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Van Jefferson,WR,LAR,NA,3.4,3.4,45,NA,NA,0.2,0,0.3,NA,0,0,5.97,NA,15564,FleaFlicker,14858,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR62,0.2,45.3,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,3.5,3.5,43.3,NA,NA,0.3,0,0,NA,0,0,5.97,NA,16823,FleaFlicker,15751,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR37,0.3,43.3,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parris Campbell,WR,IND,NA,3.9,3.9,45.4,NA,NA,0.2,0.2,1.7,NA,0,0,5.95,NA,14692,FleaFlicker,14112,@DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR44,0.2,47.1,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Gallup,WR,DAL,NA,3.7,3.7,45.9,NA,NA,0.2,0,0.1,NA,0,0,5.94,NA,13788,FleaFlicker,13646,INDSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR50,0.2,46,66%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Carter,WR,LAC,NA,3.4,3.4,41.9,NA,NA,0.2,0.1,0.5,NA,0,0,5.5,NA,11603,FleaFlicker,12394,@LVSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR79,0.2,42.4,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah McKenzie,WR,BUF,NA,3.2,3.2,35.1,NA,NA,0.2,0.7,4,NA,0.1,0,5.45,NA,13080,FleaFlicker,13313,@NEW 24-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5.45,WR55,0.3,39.1,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Claypool,WR,CHI,NA,2.5,2.5,35.4,NA,NA,0.2,0.5,4.6,NA,0,0,5.44,NA,15597,FleaFlicker,14841,GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR52,0.2,40,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D.J. Chark,WR,DET,NA,2.8,2.8,38.1,NA,NA,0.2,0,0,NA,0,0,5.19,NA,13790,FleaFlicker,13668,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR72,0.2,38.1,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jarvis Landry,WR,NO,NA,3.7,3.7,40.5,NA,NA,0.2,0.1,0.5,NA,0,0,5.15,NA,10307,FleaFlicker,11680,@TBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR65,0.2,40.9,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Jones,WR,JAC,NA,3.1,3.1,38.9,NA,NA,0.2,0,0.1,NA,0,0,5.09,NA,8429,FleaFlicker,10738,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR75,0.2,38.9,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Woods,WR,TEN,NA,3.7,3.7,41.3,NA,NA,0.1,0.2,0.9,NA,0,0,5.06,NA,9338,FleaFlicker,11228,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR66,0.1,42.3,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Duvernay,WR,BAL,NA,2.7,2.7,30.7,NA,NA,0.2,1.1,6,NA,0.1,0,4.99,NA,15557,FleaFlicker,14847,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR61,0.2,36.7,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,HOU,NA,2.9,2.9,34.9,NA,NA,0.2,0.1,0.8,NA,0,0,4.71,NA,12153,FleaFlicker,12773,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.2,35.8,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julio Jones,WR,TB,NA,2.4,2.4,33.2,NA,NA,0.2,0.4,2.5,NA,0,0,4.65,NA,7372,FleaFlicker,10271,NOMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR68,0.2,35.7,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,ATL,NA,2.4,2.4,35.8,NA,NA,0.2,0.2,0.9,NA,0,0,4.63,NA,15107,FleaFlicker,14592,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR93,0.2,36.7,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,2.5,2.5,35.3,NA,NA,0.2,0,0.2,NA,0,0,4.63,NA,16192,FleaFlicker,15109,@PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR85,0.2,35.5,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVante Parker,WR,NE,NA,2.5,2.5,38.5,NA,NA,0.1,0,0,NA,0,0,4.63,NA,11170,FleaFlicker,12176,BUFL 10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4.63,WR70,0.1,38.6,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,BAL,NA,3.1,3.1,36.5,NA,NA,0.2,0,0,NA,0,0,4.61,NA,12106,FleaFlicker,12785,DENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR78,0.2,36.5,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquise Goodwin,WR,SEA,NA,2.4,2.4,32.2,NA,NA,0.2,0.1,0.7,NA,0,0,4.59,NA,9337,FleaFlicker,11239,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.2,32.9,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,2.9,2.9,34.9,NA,NA,0.1,0.3,1.7,NA,0,0,4.5,NA,12441,FleaFlicker,13066,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR90,0.1,36.6,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Randall Cobb,WR,GB,NA,2.6,2.6,33.5,NA,NA,0.2,0,0,NA,0,0,4.49,NA,7401,FleaFlicker,10308,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR97,0.2,33.5,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quez Watkins,WR,PHI,NA,2.4,2.4,33.9,NA,NA,0.2,0.1,0.1,NA,0,0,4.31,NA,15667,FleaFlicker,14992,TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR95,0.2,34,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phillip Dorsett,WR,HOU,NA,2.4,2.4,33.2,NA,NA,0.2,0,0,NA,0,0,4.28,NA,11167,FleaFlicker,12188,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR111,0.2,33.2,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,LAR,NA,2.9,2.9,34.1,NA,NA,0.1,0.1,0.7,NA,0,0,4.26,NA,16526,FleaFlicker,15491,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR83,0.1,34.8,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,WAS,NA,2,2,29.9,NA,NA,0.2,0.2,1.1,NA,0,0,4.2,NA,16821,FleaFlicker,15755,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR63,0.2,30.9,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,2.6,2.6,35.9,NA,NA,0.1,0,0.1,NA,0,0,4.2,NA,16842,FleaFlicker,15768,@DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR54,0.1,36,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,KC,NA,2.6,2.6,33.6,NA,NA,0.2,0,0.1,NA,0,0.1,4.15,NA,16854,FleaFlicker,15766,@CINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR64,0.2,33.7,49%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Richie James,WR,NYG,NA,2.8,2.8,31.5,NA,NA,0.1,0.2,0.8,NA,0,0.1,4.03,NA,14009,FleaFlicker,13724,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR105,0.2,32.3,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendall Hinton,WR,DEN,NA,2.4,2.4,32.7,NA,NA,0.1,0.2,1.2,NA,0,0,3.99,NA,15977,FleaFlicker,15183,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR100,0.1,33.9,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Justin Watson,WR,KC,NA,2.1,2.1,28.9,NA,NA,0.2,0,0,NA,0,0,3.97,NA,13851,FleaFlicker,13776,@CINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR98,0.2,28.9,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,NYJ,NA,2.3,2.3,31,NA,NA,0.1,0.3,0.9,NA,0,0,3.97,NA,16265,FleaFlicker,15288,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR60,0.1,31.9,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trent Sherfield,WR,MIA,NA,2.3,2.3,29.7,NA,NA,0.1,0,0,NA,0,0,3.81,NA,14106,FleaFlicker,13893,@SFSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1,29.7,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Hodgins,WR,NYG,NA,2.5,2.5,31.4,NA,NA,0.1,0,0.2,NA,0,0,3.76,NA,15625,FleaFlicker,14849,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,31.6,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,DAL,NA,2.3,2.3,30.1,NA,NA,0.1,0,0.1,NA,0,0,3.75,NA,13120,FleaFlicker,13172,INDSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR80,0.1,30.2,20%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDJames Washington,WR,DAL,NA,1.6,1.6,24.1,NA,NA,0.2,0.1,0.6,NA,0,0,3.67,NA,13808,FleaFlicker,13631,INDSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.2,24.7,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,2.1,2.1,26.2,NA,NA,0.1,0,0,NA,0,0,3.52,NA,15751,FleaFlicker,14860,MIASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR101,0.1,26.3,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Damiere Byrd,WR,ATL,NA,1.7,1.7,27.2,NA,NA,0.1,0,0.1,NA,0,0,3.45,NA,11507,FleaFlicker,12464,PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,27.2,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,NE,NA,2.1,2.1,26,NA,NA,0.1,0,0.1,NA,0,0,3.45,NA,11178,FleaFlicker,12181,BUFL 10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.45,WR91,0.1,26.1,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Powell,WR,LAR,NA,2,2,22,NA,NA,0.1,0.8,3.8,NA,0,0,3.38,NA,14297,FleaFlicker,13910,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.1,25.7,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Bell,WR,CLE,NA,2.3,2.3,26.9,NA,NA,0.1,0,0.4,NA,0,0,3.37,NA,16863,FleaFlicker,15758,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR81,0.1,27.3,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Gage,WR,TB,NA,2.3,2.3,23.8,NA,NA,0.2,0,0.1,NA,0,0,3.26,NA,13967,FleaFlicker,13809,NOMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR87,0.2,23.8,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,MIN,NA,1.9,1.9,23.5,NA,NA,0.1,0.2,1,NA,0,0,3.15,NA,15695,FleaFlicker,14977,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR76,0.1,24.5,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashid Shaheed,WR,NO,NA,1.6,1.6,21.1,NA,NA,0.1,0.1,1.2,NA,0,0,3.07,NA,17243,FleaFlicker,16080,@TBMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,22.3,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jamal Agnew,WR,JAC,NA,1.9,1.9,20,NA,NA,0.1,0.3,2.6,NA,0,0,3.04,NA,13024,FleaFlicker,13308,@DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR103,0.1,22.6,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,1.6,1.6,23.5,NA,NA,0.1,0.1,0.8,NA,0,0,3.01,NA,16326,FleaFlicker,15301,SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.1,24.3,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
