player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Terry McLaurin,WR,WAS,NA,4.6,4.6,67.1,NA,NA,0.5,0.1,0.6,NA,0,0,9.68,NA,14746,FleaFlicker,14109,@CHIW 12-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9.68,WR29,0.5,67.6,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Pittman,WR,IND,NA,5.4,5.4,66.3,NA,NA,0.5,0.1,0.8,NA,0,0.1,9.41,NA,15603,FleaFlicker,14842,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR15,0.5,67.2,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Godwin,WR,TB,NA,5.4,5.4,64.6,NA,NA,0.5,0.2,1.5,NA,0,0,9.29,NA,12926,FleaFlicker,13163,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR19,0.5,66.1,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Christian Kirk,WR,JAC,NA,4.8,4.8,62.5,NA,NA,0.5,0.2,1,NA,0,0,9.03,NA,13806,FleaFlicker,13633,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR20,0.5,63.5,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,CLE,NA,5,5,61.1,NA,NA,0.5,0,0.1,NA,0,0,8.86,NA,11177,FleaFlicker,12175,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR26,0.5,61.2,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jaylen Waddle,WR,MIA,NA,5.3,5.3,65.9,NA,NA,0.3,0.4,2.4,NA,0,0,8.85,NA,16236,FleaFlicker,15284,MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR16,0.3,68.3,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Diontae Johnson,WR,PIT,NA,5.8,5.8,61.7,NA,NA,0.4,0.4,2.1,NA,0,0.1,8.64,NA,14754,FleaFlicker,14208,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR30,0.4,63.8,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,NE,NA,5,5,60.6,NA,NA,0.4,0.1,0.9,NA,0,0,8.53,NA,14949,FleaFlicker,14127,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR45,0.4,61.5,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Drake London,WR,ATL,NA,4.6,4.6,58.2,NA,NA,0.4,0,0.3,NA,0,0,8.35,NA,16823,FleaFlicker,15751,SFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR23,0.4,58.5,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,WAS,NA,5.2,5.2,53.3,NA,NA,0.3,1.9,9.4,NA,0,0.1,8.29,NA,12930,FleaFlicker,13157,@CHIW 12-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8.29,WR35,0.4,62.7,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,KC,NA,3.7,3.7,56,NA,NA,0.4,0.1,0.4,NA,0,0,8.14,NA,13952,FleaFlicker,13793,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR52,0.4,56.4,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,DEN,NA,4,4,58.6,NA,NA,0.3,0,0.3,NA,0,0,7.85,NA,15544,FleaFlicker,14833,@LACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR31,0.3,58.9,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,4.7,4.7,62.7,NA,NA,0.3,0,0,NA,0,0,7.75,NA,16253,FleaFlicker,15282,DALSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR24,0.3,62.7,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,CHI,NA,3.8,3.8,53.7,NA,NA,0.4,0.1,1,NA,0,0,7.61,NA,15658,FleaFlicker,14974,WASL 7-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7.61,WR48,0.4,54.7,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,4.6,4.6,49,NA,NA,0.4,0.1,0.5,NA,0,0,7.51,NA,12950,FleaFlicker,13156,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR41,0.4,49.5,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,4.5,4.5,52.1,NA,NA,0.4,0,0.1,NA,0,0,7.42,NA,9891,FleaFlicker,11938,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR42,0.4,52.1,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,3.9,3.9,55.4,NA,NA,0.3,0,0.2,NA,0,0,7.34,NA,16824,FleaFlicker,15754,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR21,0.3,55.6,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,CIN,NA,4.2,4.2,50.7,NA,NA,0.4,0,0.4,NA,0,0,7.25,NA,12051,FleaFlicker,12650,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR51,0.4,51.1,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJ Moore,WR,CAR,NA,4.4,4.4,54.9,NA,NA,0.2,0.7,4.1,NA,0,0,7.08,NA,13764,FleaFlicker,13635,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR40,0.2,59,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Garrett Wilson,WR,NYJ,NA,3.9,3.9,51.1,NA,NA,0.3,0.2,1.4,NA,0,0,7.03,NA,16798,FleaFlicker,15753,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR33,0.3,52.5,83%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,4.6,4.6,51.4,NA,NA,0.3,0,0,NA,0,0,7.02,NA,9380,FleaFlicker,11222,DENMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR28,0.3,51.5,96%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aiyuk,WR,SF,NA,4,4,51.9,NA,NA,0.3,0.1,0.7,NA,0,0,6.94,NA,15531,FleaFlicker,14840,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR38,0.3,52.6,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Duvernay,WR,BAL,NA,3.7,3.7,45.6,NA,NA,0.3,0.9,5.3,NA,0,0,6.93,NA,15557,FleaFlicker,14847,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR77,0.3,50.9,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,4,4,54.8,NA,NA,0.2,0,0.1,NA,0,0,6.91,NA,16842,FleaFlicker,15768,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR66,0.2,55,46%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rondale Moore,WR,ARI,NA,5,5,48.9,NA,NA,0.2,1.1,5.7,NA,0,0.1,6.76,NA,16327,FleaFlicker,15283,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR53,0.2,54.6,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,4.3,4.3,53.7,NA,NA,0.2,0,0.1,NA,0,0,6.74,NA,16859,FleaFlicker,15762,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR44,0.2,53.8,70%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah McKenzie,WR,BUF,NA,3.9,3.9,41.5,NA,NA,0.3,0.6,3.9,NA,0,0.1,6.59,NA,13080,FleaFlicker,13313,@KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR47,0.4,45.4,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,NYJ,NA,3.5,3.5,46.8,NA,NA,0.2,0.4,2.5,NA,0,0,6.29,NA,16265,FleaFlicker,15288,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR46,0.2,49.2,78%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Gage,WR,TB,NA,4.1,4.1,46,NA,NA,0.3,0,0.1,NA,0,0,6.09,NA,13967,FleaFlicker,13809,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR54,0.3,46,60%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Randall Cobb,WR,GB,NA,3.5,3.5,44.6,NA,NA,0.3,0,0,NA,0,0,6.01,NA,7401,FleaFlicker,10308,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR84,0.3,44.7,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tee Higgins,WR,CIN,NA,3.1,3.1,44.2,NA,NA,0.3,0.1,0.1,NA,0,0,5.99,NA,15585,FleaFlicker,14835,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR13,0.3,44.4,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corey Davis,WR,NYJ,NA,3.1,3.1,45.4,NA,NA,0.2,0,0,NA,0,0,5.96,NA,12913,FleaFlicker,13153,@GBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR62,0.2,45.5,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Gallup,WR,DAL,NA,3.7,3.7,45.9,NA,NA,0.2,0,0,NA,0,0,5.83,NA,13788,FleaFlicker,13646,@PHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR43,0.2,45.9,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Jones,WR,JAC,NA,3.9,3.9,43.4,NA,NA,0.2,0.2,1.3,NA,0,0,5.77,NA,12937,FleaFlicker,13176,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR67,0.2,44.7,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Jones,WR,JAC,NA,3.6,3.6,42.5,NA,NA,0.2,0,0,NA,0,0,5.67,NA,8429,FleaFlicker,10738,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR80,0.2,42.5,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Callaway,WR,NO,NA,3.5,3.5,45.4,NA,NA,0.2,0,0,NA,0,0,5.56,NA,16044,FleaFlicker,15034,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR91,0.2,45.4,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DJulio Jones,WR,TB,NA,2.9,2.9,44,NA,NA,0.2,0.1,1.3,NA,0,0,5.49,NA,7372,FleaFlicker,10271,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR65,0.2,45.3,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donovan Peoples-Jones,WR,CLE,NA,3.1,3.1,45.1,NA,NA,0.2,0,0,NA,0,0,5.46,NA,15642,FleaFlicker,14857,NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR72,0.2,45.2,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Claypool,WR,PIT,NA,3.1,3.1,39.4,NA,NA,0.1,0.8,4.5,NA,0,0,5.32,NA,15597,FleaFlicker,14841,TBSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR59,0.2,43.8,72%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Robinson,WR,LAR,NA,3.2,3.2,38.1,NA,NA,0.2,0,0,NA,0,0,5.29,NA,10305,FleaFlicker,11678,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR55,0.2,38.1,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,LAC,NA,3.2,3.2,37.6,NA,NA,0.2,0.1,0.3,NA,0,0,5.27,NA,16292,FleaFlicker,15319,DENMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR60,0.2,37.9,38%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre'Quan Smith,WR,NO,NA,3.1,3.1,42.1,NA,NA,0.2,0,0.1,NA,0,0,5.24,NA,13819,FleaFlicker,13645,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.2,42.2,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,LAR,NA,3.3,3.3,38.8,NA,NA,0.2,0,0,NA,0,0,5.18,NA,16526,FleaFlicker,15491,CARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR112,0.2,38.8,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,DAL,NA,3.1,3.1,37.9,NA,NA,0.1,0,0.1,NA,0,0,4.67,NA,13120,FleaFlicker,13172,@PHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR79,0.1,37.9,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Anderson,WR,CAR,NA,3,3,37.7,NA,NA,0.1,0,0.4,NA,0,0,4.65,NA,12361,FleaFlicker,12930,@LARSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR78,0.1,38.1,42%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mecole Hardman,WR,KC,NA,2.6,2.6,30.9,NA,NA,0.2,0.4,3.1,NA,0,0,4.64,NA,14725,FleaFlicker,14113,BUFSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR71,0.2,34,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Richie James,WR,NYG,NA,3.1,3.1,38.4,NA,NA,0.1,0.3,1.7,NA,0,0.1,4.61,NA,14009,FleaFlicker,13724,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR90,0.1,40.1,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,ATL,NA,2.6,2.6,34.6,NA,NA,0.2,0,0.1,NA,0,0,4.49,NA,15107,FleaFlicker,14592,SFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.2,34.8,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVante Parker,WR,NE,NA,2.3,2.3,33.6,NA,NA,0.2,0,0,NA,0,0,4.48,NA,11170,FleaFlicker,12176,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR70,0.2,33.6,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darius Slayton,WR,NYG,NA,2.6,2.6,36.3,NA,NA,0.1,0,0.1,NA,0,0,4.4,NA,14833,FleaFlicker,14122,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR101,0.1,36.4,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,MIN,NA,2.6,2.6,31.9,NA,NA,0.1,0.1,0.4,NA,0,0,4.12,NA,15695,FleaFlicker,14977,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR73,0.1,32.4,31%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marcus Johnson,WR,NYG,NA,2.2,2.2,28.8,NA,NA,0.2,0.1,0.3,NA,0,0,3.93,NA,12332,FleaFlicker,13387,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.2,29.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Green,WR,ARI,NA,2.2,2.2,30.3,NA,NA,0.1,0,0,NA,0,0,3.91,NA,7369,FleaFlicker,10261,@SEASun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR95,0.1,30.3,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,2.3,2.3,31.7,NA,NA,0.1,0,0.2,NA,0,0,3.85,NA,16947,FleaFlicker,15761,@KCSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR81,0.1,31.9,26%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,BAL,NA,2.2,2.2,26.4,NA,NA,0.2,0,0,NA,0,0,3.82,NA,12106,FleaFlicker,12785,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.2,26.4,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Carter,WR,LAC,NA,2.6,2.6,28.4,NA,NA,0.1,0.2,1.1,NA,0,0.1,3.71,NA,11603,FleaFlicker,12394,DENMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,0.1,29.6,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parris Campbell,WR,IND,NA,2.2,2.2,28.3,NA,NA,0.1,0,0.3,NA,0,0,3.62,NA,14692,FleaFlicker,14112,JACSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR85,0.1,28.6,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,1.8,1.8,24.3,NA,NA,0.1,0.3,2.7,NA,0,0,3.52,NA,13364,FleaFlicker,13418,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR103,0.1,27,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,NE,NA,1.9,1.9,27.1,NA,NA,0.1,0,0.2,NA,0,0,3.51,NA,11178,FleaFlicker,12181,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR92,0.1,27.3,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRJames Washington,WR,DAL,NA,1.5,1.5,21.4,NA,NA,0.2,0.1,0.6,NA,0,0,3.4,NA,13808,FleaFlicker,13631,@PHISun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.2,22,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Wan'Dale Robinson,WR,NYG,NA,2.3,2.3,27.7,NA,NA,0.1,0,0.1,NA,0,0,3.4,NA,16869,FleaFlicker,15757,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR76,0.1,27.8,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTJarvis Landry,WR,NO,NA,2.2,2.2,23.3,NA,NA,0.1,0.1,0.7,NA,0,0,3.38,NA,10307,FleaFlicker,11680,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR56,0.2,24,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
OUTChristian Watson,WR,GB,NA,1.6,1.6,20.4,NA,NA,0.1,0.3,2,NA,0,0,3.12,NA,16896,FleaFlicker,15789,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR74,0.2,22.4,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equanimeous St.,WR,WR,NA,1.7,1.7,21,NA,NA,0.1,0.3,1.4,NA,0,0,3.12,NA,13949,FleaFlicker,13637,WASL 7-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.12,WR102,0.1,22.4,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,WAS,NA,1.8,1.8,24.6,NA,NA,0.1,0,0,NA,0,0,3.1,NA,16309,FleaFlicker,15292,@CHIW 12-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.1,WR96,0.1,24.6,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Hamler,WR,DEN,NA,1.6,1.6,22.6,NA,NA,0.1,0.2,1.4,NA,0,0,3.06,NA,15608,FleaFlicker,14837,@LACMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR88,0.1,24,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Sills,WR,NYG,NA,2.1,2.1,24.7,NA,NA,0.1,0,0.1,NA,0,0,3.02,NA,14915,FleaFlicker,14110,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR104,0.1,24.9,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,NE,NA,1.9,1.9,22.4,NA,NA,0.1,0,0.2,NA,0,0,2.96,NA,16835,FleaFlicker,15787,@CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR105,0.1,22.5,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breshad Perriman,WR,TB,NA,1.4,1.4,20.9,NA,NA,0.1,0.3,0.7,NA,0,0.1,2.92,NA,11156,FleaFlicker,12197,@PITSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1,21.6,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
