player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Jarvis Landry,WR,NO,NA,3.6,3.6,40.5,NA,NA,0.2,0.1,0.6,NA,0,0,5.11,NA,10307,FleaFlicker,11680,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR68,0.2,41.1,56%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Treylon Burks,WR,TEN,NA,3.1,3.1,39.6,NA,NA,0.1,0.3,2.2,NA,0,0,5.08,NA,16803,FleaFlicker,15752,@GBW 27-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5.08,WR55,0.1,41.8,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,LAR,NA,3.4,3.4,40.2,NA,NA,0.1,0.1,1,NA,0,0,5.02,NA,16526,FleaFlicker,15491,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR93,0.1,41.2,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,3,3,40.1,NA,NA,0.1,0,0.1,NA,0,0,4.87,NA,16842,FleaFlicker,15768,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR57,0.1,40.2,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Woods,WR,TEN,NA,3.3,3.3,36.8,NA,NA,0.1,0.2,1.4,NA,0,0,4.65,NA,9338,FleaFlicker,11228,@GBW 27-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4.65,WR73,0.1,38.2,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendall Hinton,WR,DEN,NA,2.7,2.7,38.1,NA,NA,0.1,0,0.1,NA,0,0,4.54,NA,15977,FleaFlicker,15183,LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,38.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kalif Raymond,WR,DET,NA,2.9,2.9,36.7,NA,NA,0.1,0.3,1.7,NA,0,0,4.5,NA,12441,FleaFlicker,13066,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR107,0.1,38.4,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,DAL,NA,2.8,2.8,36.4,NA,NA,0.1,0,0.1,NA,0,0,4.48,NA,13120,FleaFlicker,13172,@MINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR86,0.1,36.5,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,WAS,NA,2.4,2.4,32,NA,NA,0.2,0.1,0.6,NA,0,0,4.48,NA,16821,FleaFlicker,15755,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR58,0.2,32.6,52%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Virgil,WR,DEN,NA,2.2,2.2,32.2,NA,NA,0.2,0,0.3,NA,0,0,4.41,NA,17345,FleaFlicker,15996,LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.2,32.5,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Claypool,WR,CHI,NA,2.2,2.2,28.8,NA,NA,0.1,0.6,4.2,NA,0,0,4.32,NA,15597,FleaFlicker,14841,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR49,0.2,33,77%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Laviska Shenault,WR,CAR,NA,2.6,2.6,27.3,NA,NA,0.1,0.9,5.8,NA,0.1,0,4.15,NA,15558,FleaFlicker,14838,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR102,0.1,33.1,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,2.2,2.2,31.2,NA,NA,0.2,0,0.1,NA,0,0,4.1,NA,16192,FleaFlicker,15109,@GBW 27-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4.1,WR91,0.2,31.4,19%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,ATL,NA,2.2,2.2,31.5,NA,NA,0.1,0.1,0.4,NA,0,0,4.05,NA,15107,FleaFlicker,14592,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR103,0.1,31.9,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVante Parker,WR,NE,NA,2.1,2.1,30.7,NA,NA,0.1,0,0,NA,0,0,3.97,NA,11170,FleaFlicker,12176,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR78,0.1,30.8,48%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRJames Washington,WR,DAL,NA,1.7,1.7,26.5,NA,NA,0.2,0.1,0.6,NA,0,0,3.91,NA,13808,FleaFlicker,13631,@MINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.2,27.1,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,MIN,NA,2.2,2.2,28.3,NA,NA,0.1,0.2,1,NA,0,0,3.87,NA,15695,FleaFlicker,14977,DALSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR81,0.2,29.3,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
IRDMarquise Brown,WR,ARI,NA,2.6,2.6,29.6,NA,NA,0.1,0.1,0.4,NA,0,0,3.86,NA,14661,FleaFlicker,14105,SFMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR61,0.1,30,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyquan Thornton,WR,NE,NA,2,2,25.9,NA,NA,0.1,0.3,1.9,NA,0,0,3.8,NA,16835,FleaFlicker,15787,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR77,0.2,27.8,25%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Damiere Byrd,WR,ATL,NA,1.5,1.5,24.3,NA,NA,0.2,0,0.3,NA,0,0,3.66,NA,11507,FleaFlicker,12464,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.2,24.6,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,HOU,NA,2.3,2.3,26.6,NA,NA,0.1,0.1,0.5,NA,0,0,3.61,NA,12153,FleaFlicker,12773,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,27.1,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Randall Cobb,WR,GB,NA,2.1,2.1,27.6,NA,NA,0.1,0,0,NA,0,0,3.6,NA,7401,FleaFlicker,10308,TENL 17-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3.6,WR111,0.1,27.6,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Denzel Mims,WR,NYJ,NA,1.8,1.8,30.2,NA,NA,0.1,0,0,NA,0,0,3.56,NA,15613,FleaFlicker,14846,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,30.3,9%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Demarcus Robinson,WR,BAL,NA,2.3,2.3,26.1,NA,NA,0.1,0,0,NA,0,0,3.45,NA,12106,FleaFlicker,12785,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR104,0.1,26.1,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quez Watkins,WR,PHI,NA,2,2,27,NA,NA,0.1,0.1,0.3,NA,0,0,3.29,NA,15667,FleaFlicker,14992,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR105,0.1,27.3,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braxton Berrios,WR,NYJ,NA,1.6,1.6,15.2,NA,NA,0.1,0.8,6.9,NA,0.1,0,3.05,NA,13909,FleaFlicker,13638,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR94,0.1,22.1,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dyami Brown,WR,WAS,NA,0.9,0.9,18,NA,NA,0.2,0,0,NA,0,0,2.94,NA,16309,FleaFlicker,15292,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR115,0.2,18,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
James Proche,WR,BAL,NA,1.7,1.7,21.3,NA,NA,0.1,0,0.2,NA,0,0,2.87,NA,15634,FleaFlicker,14848,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,21.5,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Sills,WR,NYG,NA,1.9,1.9,22.6,NA,NA,0.1,0,0.1,NA,0,0,2.87,NA,14915,FleaFlicker,14110,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,22.7,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeAndre Carter,WR,LAC,NA,1.7,1.7,20,NA,NA,0.1,0.1,0.8,NA,0,0,2.86,NA,11603,FleaFlicker,12394,KCSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR90,0.1,20.8,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah Hodgins,WR,NYG,NA,1.6,1.6,22.3,NA,NA,0.1,0,0.1,NA,0,0,2.84,NA,15625,FleaFlicker,14849,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,22.4,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Phillip Dorsett,WR,HOU,NA,1.7,1.7,22.7,NA,NA,0.1,0,0,NA,0,0,2.81,NA,11167,FleaFlicker,12188,WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR114,0.1,22.8,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keelan Cole,WR,LV,NA,2,2,22.1,NA,NA,0.1,0,0.1,NA,0,0,2.8,NA,13261,FleaFlicker,13412,@DENSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,22.1,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equanimeous St.,WR,WR,NA,1.2,1.2,17.7,NA,NA,0.1,0.4,3.3,NA,0,0,2.8,NA,13949,FleaFlicker,13637,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR108,0.1,21,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kenny Golladay,WR,NYG,NA,1.5,1.5,21.9,NA,NA,0.1,0,0,NA,0,0,2.78,NA,12963,FleaFlicker,13277,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR99,0.1,21.9,35%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Callaway,WR,NO,NA,1.7,1.7,22.3,NA,NA,0.1,0,0.1,NA,0,0,2.78,NA,16044,FleaFlicker,15034,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR89,0.1,22.4,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trent Taylor,WR,CIN,NA,1.5,1.5,18.5,NA,NA,0.1,0.3,2.8,NA,0,0,2.77,NA,13095,FleaFlicker,13316,@PITSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,21.3,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Anderson,WR,ARI,NA,1.9,1.9,21.9,NA,NA,0.1,0.1,0.5,NA,0,0,2.75,NA,12361,FleaFlicker,12930,SFMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR83,0.1,22.3,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,1.5,1.5,19.9,NA,NA,0.1,0.2,1.9,NA,0,0,2.73,NA,13364,FleaFlicker,13418,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR96,0.1,21.8,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jauan Jennings,WR,SF,NA,1.8,1.8,21.1,NA,NA,0.1,0,0,NA,0,0,2.65,NA,15751,FleaFlicker,14860,@ARIMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR109,0.1,21.1,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Skyy Moore,WR,KC,NA,1.5,1.5,19.9,NA,NA,0.1,0,0.1,NA,0,0,2.64,NA,16854,FleaFlicker,15766,@LACSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR80,0.1,19.9,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Steven Sims,WR,PIT,NA,1.6,1.6,17.1,NA,NA,0.1,0.5,2.9,NA,0,0,2.52,NA,15251,FleaFlicker,14613,CINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,20,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,NE,NA,1.4,1.4,19,NA,NA,0.1,0.1,0.1,NA,0,0,2.51,NA,11178,FleaFlicker,12181,NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR95,0.1,19.2,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Montrell Washington,WR,DEN,NA,1.4,1.4,17.2,NA,NA,0.1,0.4,1.8,NA,0,0,2.48,NA,16964,FleaFlicker,15900,LVSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,19,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,NYJ,NA,1.4,1.4,19.6,NA,NA,0.1,0,0.3,NA,0,0,2.47,NA,16265,FleaFlicker,15288,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR69,0.1,19.9,58%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tutu Atwell,WR,LAR,NA,1.3,1.3,20.1,NA,NA,0.1,0.1,0.6,NA,0,0,2.47,NA,16326,FleaFlicker,15301,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.1,20.7,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zach Pascal,WR,PHI,NA,1.4,1.4,16.1,NA,NA,0.1,0,0.2,NA,0,0,2.41,NA,13333,FleaFlicker,13488,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.1,16.3,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sammy Watkins,WR,GB,NA,1.8,1.8,18,NA,NA,0.1,0,0,NA,0,0,2.38,NA,10256,FleaFlicker,11670,TENL 17-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.38,WR101,0.1,18,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tom Kennedy,WR,DET,NA,1.6,1.6,19,NA,NA,0.1,0,0.1,NA,0,0,2.37,NA,15393,FleaFlicker,14503,@NYGSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,19.1,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tre'Quan Smith,WR,NO,NA,1.2,1.2,16.8,NA,NA,0.1,0,0,NA,0,0,2.22,NA,13819,FleaFlicker,13645,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR97,0.1,16.8,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dante Pettis,WR,CHI,NA,1,1,13.6,NA,NA,0.1,0.2,1.6,NA,0,0,2.16,NA,13816,FleaFlicker,13634,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,15.1,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeSean Jackson,WR,BAL,NA,0.9,0.9,15,NA,NA,0.1,0,0.2,NA,0,0,2.14,NA,5324,FleaFlicker,9075,CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,15.2,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ashton Dulin,WR,IND,NA,0.9,0.9,13.5,NA,NA,0.1,0,0.5,NA,0,0,2.12,NA,15035,FleaFlicker,14315,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,14,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Byron Pringle,WR,CHI,NA,1.2,1.2,15.5,NA,NA,0.1,0,0,NA,0,0,2.09,NA,14328,FleaFlicker,13863,@ATLSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,15.6,8%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mike Thomas,WR,CIN,NA,1,1,15.5,NA,NA,0.1,0,0,NA,0,0,1.97,NA,12172,FleaFlicker,12675,@PITSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,15.5,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Powell,WR,LAR,NA,1.1,1.1,11.6,NA,NA,0.1,0.8,4,NA,0,0,1.96,NA,14297,FleaFlicker,13910,@NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.1,15.6,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Bell,WR,CLE,NA,1.3,1.3,15.8,NA,NA,0.1,0,0.1,NA,0,0,1.88,NA,16863,FleaFlicker,15758,@BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR88,0.1,15.9,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kevin White,WR,NO,NA,0.9,0.9,14,NA,NA,0.1,0,0.1,NA,0,0,1.87,NA,11158,FleaFlicker,12177,LARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,14,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lawrence Cager,WR,NYG,NA,1.2,1.2,13.4,NA,NA,0.1,0,0,NA,0,0,1.86,NA,15979,FleaFlicker,NA,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,13.4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KhaDarel Hodge,WR,ATL,NA,0.9,0.9,14.1,NA,NA,0.1,0,0,NA,0,0,1.83,NA,14600,FleaFlicker,13963,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,14.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Samori Toure,WR,GB,NA,0.7,0.7,12.1,NA,NA,0.1,0,0.1,NA,0,0,1.74,NA,17054,FleaFlicker,15841,TENL 17-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR98,0.1,12.2,11%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Khalil Shakir,WR,BUF,NA,1,1,13.1,NA,NA,0.1,0,0.1,NA,0,0,1.74,NA,16947,FleaFlicker,15761,CLESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR87,0.1,13.2,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Green,WR,ARI,NA,1.3,1.3,13.7,NA,NA,0.1,0,0,NA,0,0,1.73,NA,7369,FleaFlicker,10261,SFMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR100,0.1,13.7,17%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trenton Irwin,WR,CIN,NA,0.9,0.9,12.2,NA,NA,0.1,0.1,0.4,NA,0,0,1.72,NA,14930,FleaFlicker,14551,@PITSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0.1,12.6,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shi Smith,WR,CAR,NA,1.1,1.1,13.6,NA,NA,0.1,0,0.1,NA,0,0,1.71,NA,16488,FleaFlicker,15298,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0.1,13.6,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cam Sims,WR,WAS,NA,0.9,0.9,12.7,NA,NA,0.1,0,0.1,NA,0,0,1.7,NA,14411,FleaFlicker,13895,@HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,12.8,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bryan Edwards,WR,ATL,NA,0.9,0.9,13.3,NA,NA,0.1,0,0,NA,0,0,1.69,NA,15577,FleaFlicker,14844,CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,13.4,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Stephen Sullivan,WR,CAR,NA,1,1,11.4,NA,NA,0.1,0,0,NA,0,0,1.66,NA,15754,FleaFlicker,NA,@BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0.1,11.4,0%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jalen Tolbert,WR,DAL,NA,0.8,0.8,11.4,NA,NA,0.1,0.1,0.4,NA,0,0,1.42,NA,16872,FleaFlicker,15788,@MINSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR106,0.1,11.8,22%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
