player,pos,team,games,rec_tgt,rec,rec_yds,rec_yds_g,rec_avg,rec_tds,rush_att,rush_yds,rush_avg,rush_tds,fumbles_lost,site_pts,site_fppg,src_id,data_src,id,opp,rec_rz_tgt,rec_09_tds,rec_1019_tds,rec_2029_tds,rec_3039_tds,rec_4049_tds,rec_50_tds,return_yds,scoring_opp,bye,curr_site_pts,draft_rank,misc_tds,misc_yds,pct_owned,site_ci_low,site_ci_high,opp_rank,ranks_ovr,ranks_pos,FanDuel FP,fanduel_salary,fanduel_value,draftkings_site_points,draftkings_salary,draftkings_value,yahoo_site_points,yahoo_salary,yahoo_value,return_tds,two_pts,pass_comp,pass_att,pass_yds,pass_tds,pass_int
Terry McLaurin,WR,WAS,NA,4.4,4.4,59,NA,NA,0.3,0.1,0.8,NA,0,0,7.94,NA,14746,FleaFlicker,14109,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR19,0.3,59.8,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Curtis Samuel,WR,WAS,NA,4.5,4.5,46.2,NA,NA,0.3,2.2,13.5,NA,0.1,0.1,7.89,NA,12930,FleaFlicker,13157,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR49,0.3,59.7,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Adam Thielen,WR,MIN,NA,4,4,48.7,NA,NA,0.5,0,0.1,NA,0,0,7.8,NA,9891,FleaFlicker,11938,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR38,0.5,48.8,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Amari Cooper,WR,CLE,NA,4.7,4.7,54.7,NA,NA,0.4,0.1,0.1,NA,0,0,7.62,NA,11177,FleaFlicker,12175,PITW 29-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7.62,WR37,0.4,54.8,95%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rashod Bateman,WR,BAL,NA,4,4,55.9,NA,NA,0.3,0,0,NA,0,0,7.55,NA,16248,FleaFlicker,15293,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR20,0.3,56,92%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jerry Jeudy,WR,DEN,NA,3.9,3.9,57.5,NA,NA,0.3,0.2,0.9,NA,0,0,7.5,NA,15544,FleaFlicker,14833,SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR25,0.3,58.4,94%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Elijah Moore,WR,NYJ,NA,4.2,4.2,52.1,NA,NA,0.3,0.3,2,NA,0,0,7.19,NA,16265,FleaFlicker,15288,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR31,0.3,54.1,87%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Brandon Aiyuk,WR,SF,NA,3.9,3.9,54.8,NA,NA,0.3,0.2,1,NA,0,0,7.18,NA,15531,FleaFlicker,14840,@DENSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR32,0.3,55.8,88%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVonta Smith,WR,PHI,NA,3.8,3.8,51.2,NA,NA,0.3,0.1,0.4,NA,0,0,7.13,NA,16253,FleaFlicker,15282,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR40,0.3,51.6,89%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Robinson,WR,LAR,NA,4.1,4.1,50.6,NA,NA,0.3,0,0,NA,0,0,7.09,NA,10305,FleaFlicker,11678,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR34,0.3,50.7,93%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allen Lazard,WR,GB,NA,3.7,3.7,48.6,NA,NA,0.4,0.1,0.8,NA,0,0,7.08,NA,14059,FleaFlicker,13632,@TBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR29,0.4,49.4,86%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marquez Valdes-Scantling,WR,KC,NA,3.2,3.2,51.3,NA,NA,0.3,0.2,0.9,NA,0,0,6.94,NA,13952,FleaFlicker,13793,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR52,0.3,52.3,69%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Darnell Mooney,WR,CHI,NA,3.8,3.8,50.5,NA,NA,0.3,0.2,1.1,NA,0,0,6.88,NA,15658,FleaFlicker,14974,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR36,0.3,51.6,85%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Russell Gage,WR,TB,NA,4.8,4.8,51.3,NA,NA,0.3,0,0.1,NA,0,0,6.86,NA,13967,FleaFlicker,13809,GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR50,0.3,51.4,64%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
JuJu Smith-Schuster,WR,KC,NA,4.5,4.5,46.5,NA,NA,0.3,0.2,1.2,NA,0,0.1,6.75,NA,12950,FleaFlicker,13156,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR35,0.3,47.6,90%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robert Woods,WR,TEN,NA,4.2,4.2,47.7,NA,NA,0.2,0.5,3,NA,0,0,6.67,NA,9338,FleaFlicker,11228,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR58,0.3,50.6,79%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chase Claypool,WR,PIT,NA,3.8,3.8,46.4,NA,NA,0.2,1.2,6.6,NA,0,0,6.64,NA,15597,FleaFlicker,14841,@CLEL 17-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,6.64,WR47,0.2,53,81%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sterling Shepard,WR,NYG,NA,4.7,4.7,49.8,NA,NA,0.3,0.2,1,NA,0,0,6.62,NA,12058,FleaFlicker,12658,DALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR79,0.3,50.8,45%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mecole Hardman,WR,KC,NA,3.5,3.5,44.1,NA,NA,0.3,0.5,4,NA,0,0,6.6,NA,14725,FleaFlicker,14113,@INDSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR62,0.3,48.1,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marvin Jones,WR,JAC,NA,4,4,47.1,NA,NA,0.3,0,0,NA,0,0,6.43,NA,8429,FleaFlicker,10738,@LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR81,0.3,47.1,40%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Breshad Perriman,WR,TB,NA,2.9,2.9,44.8,NA,NA,0.3,0.1,0.2,NA,0,0,6.4,NA,11156,FleaFlicker,12197,GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.3,45,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Robbie Anderson,WR,CAR,NA,3.8,3.8,45.1,NA,NA,0.3,0.2,0.9,NA,0,0,6.32,NA,12361,FleaFlicker,12930,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR68,0.3,46.1,57%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Keenan Allen,WR,LAC,NA,4.2,4.2,46.5,NA,NA,0.3,0,0.1,NA,0,0,6.3,NA,9380,FleaFlicker,11222,JACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR22,0.3,46.6,97%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jarvis Landry,WR,NO,NA,3.7,3.7,45.1,NA,NA,0.2,0.2,1.5,NA,0,0,6.26,NA,10307,FleaFlicker,11680,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR53,0.3,46.6,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
D.J. Chark,WR,DET,NA,3.2,3.2,43.5,NA,NA,0.3,0,0,NA,0,0,6.2,NA,13790,FleaFlicker,13668,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR61,0.3,43.6,63%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Corey Davis,WR,NYJ,NA,3.3,3.3,47.5,NA,NA,0.2,0,0,NA,0,0,6.14,NA,12913,FleaFlicker,13153,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR71,0.2,47.6,47%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Julio Jones,WR,TB,NA,3.4,3.4,45.6,NA,NA,0.2,0.3,1.6,NA,0,0,6.14,NA,7372,FleaFlicker,10271,GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR45,0.2,47.2,74%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nelson Agholor,WR,NE,NA,3.2,3.2,45.1,NA,NA,0.2,0.1,0.4,NA,0,0,5.97,NA,11178,FleaFlicker,12181,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR86,0.2,45.4,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Olave,WR,NO,NA,3.3,3.3,45.5,NA,NA,0.2,0,0.2,NA,0,0.1,5.89,NA,16824,FleaFlicker,15754,@CARSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR41,0.2,45.8,80%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
DeVante Parker,WR,NE,NA,3.5,3.5,45.5,NA,NA,0.2,0,0,NA,0,0,5.85,NA,11170,FleaFlicker,12176,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR65,0.2,45.5,55%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Greg Dortch,WR,ARI,NA,3.8,3.8,43.1,NA,NA,0.2,0.1,0.6,NA,0,0,5.81,NA,14935,FleaFlicker,14108,LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0.2,43.7,30%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jahan Dotson,WR,WAS,NA,3.3,3.3,41.4,NA,NA,0.3,0.1,0.5,NA,0,0,5.79,NA,16821,FleaFlicker,15755,PHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR42,0.3,41.9,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Treylon Burks,WR,TEN,NA,3.4,3.4,43.5,NA,NA,0.2,0.1,0.8,NA,0,0,5.73,NA,16803,FleaFlicker,15752,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR46,0.2,44.3,76%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tyler Boyd,WR,CIN,NA,3.6,3.6,40.2,NA,NA,0.3,0.1,0.8,NA,0,0,5.7,NA,12051,FleaFlicker,12650,@NYJSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR51,0.3,41,75%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nico Collins,WR,HOU,NA,3.4,3.4,43.6,NA,NA,0.2,0,0,NA,0,0,5.54,NA,16281,FleaFlicker,15290,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR63,0.2,43.6,39%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Jakobi Meyers,WR,NE,NA,5.4,5.4,50,NA,NA,0.1,0.1,1,NA,0,0.1,5.5,NA,14949,FleaFlicker,14127,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR54,0.1,51,71%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Michael Gallup,WR,DAL,NA,2.9,2.9,40,NA,NA,0.2,0,0,NA,0,0,5.48,NA,13788,FleaFlicker,13646,@NYGMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR74,0.2,40,73%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Osborn,WR,MIN,NA,2.9,2.9,36.3,NA,NA,0.3,0,0.1,NA,0,0,5.48,NA,15695,FleaFlicker,14977,DETSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR69,0.3,36.4,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Richie James,WR,NYG,NA,3.2,3.2,41.1,NA,NA,0.2,0.2,0.9,NA,0,0,5.38,NA,14009,FleaFlicker,13724,DALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.2,41.9,14%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kendrick Bourne,WR,NE,NA,2.9,2.9,36.3,NA,NA,0.2,0.2,2.3,NA,0,0,5.1,NA,13364,FleaFlicker,13418,BALSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR88,0.2,38.6,27%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Randall Cobb,WR,GB,NA,3.2,3.2,37.8,NA,NA,0.2,0,0.1,NA,0,0,5.09,NA,7401,FleaFlicker,10308,@TBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR87,0.2,37.9,21%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Noah Brown,WR,DAL,NA,3.2,3.2,39.4,NA,NA,0.2,0,0.1,NA,0,0,5.07,NA,13120,FleaFlicker,13172,@NYGMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR93,0.2,39.5,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
A.J. Green,WR,ARI,NA,3.1,3.1,40.6,NA,NA,0.2,0,0,NA,0,0,5.06,NA,7369,FleaFlicker,10261,LARSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,WR85,0.2,40.7,29%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Donovan Peoples-Jones,WR,CLE,NA,2.9,2.9,39.1,NA,NA,0.2,0,0,NA,0,0,5.03,NA,15642,FleaFlicker,14857,PITW 29-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5.03,WR76,0.2,39.1,32%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Romeo Doubs,WR,GB,NA,3,3,37.4,NA,NA,0.2,0.1,1,NA,0,0,5.02,NA,16941,FleaFlicker,15779,@TBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR67,0.2,38.4,44%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Joshua Palmer,WR,LAC,NA,3,3,31,NA,NA,0.3,0.2,1,NA,0,0,4.92,NA,16292,FleaFlicker,15319,JACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,WR56,0.3,31.9,41%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Mack Hollins,WR,LV,NA,2.7,2.7,35,NA,NA,0.2,0,0,NA,0,0,4.74,NA,13008,FleaFlicker,13289,@TENSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR101,0.2,35.1,4%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Zay Jones,WR,JAC,NA,3.3,3.3,36.5,NA,NA,0.2,0.1,0.1,NA,0,0,4.72,NA,12937,FleaFlicker,13176,@LACSun 4:05 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR75,0.2,36.6,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Isaiah McKenzie,WR,BUF,NA,2.3,2.3,24.7,NA,NA,0.2,0.6,4.7,NA,0.1,0,4.54,NA,13080,FleaFlicker,13313,@MIASun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR59,0.3,29.4,34%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ben Skowronek,WR,LAR,NA,2.8,2.8,32.2,NA,NA,0.2,0,0.1,NA,0,0,4.47,NA,16526,FleaFlicker,15491,@ARISun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,0.2,32.2,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Nick Westbrook-Ikhine,WR,TEN,NA,2.6,2.6,32.1,NA,NA,0.2,0,0,NA,0,0,4.41,NA,16192,FleaFlicker,15109,LVSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR91,0.2,32.1,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Olamide Zaccheaus,WR,ATL,NA,2.4,2.4,30.3,NA,NA,0.2,0,0.1,NA,0,0,4.3,NA,15107,FleaFlicker,14592,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR111,0.2,30.4,10%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Devin Duvernay,WR,BAL,NA,2.6,2.6,29,NA,NA,0.2,0.3,1.7,NA,0,0,4.27,NA,15557,FleaFlicker,14847,@NESun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR95,0.2,30.8,50%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Josh Reynolds,WR,DET,NA,2.4,2.4,31,NA,NA,0.2,0,0.1,NA,0,0,4.22,NA,13029,FleaFlicker,13168,@MINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,WR98,0.2,31,12%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Shi Smith,WR,CAR,NA,2.7,2.7,32.4,NA,NA,0.2,0,0.1,NA,0,0,4.19,NA,16488,FleaFlicker,15298,NOSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,0.2,32.4,3%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Dante Pettis,WR,CHI,NA,1.9,1.9,28.4,NA,NA,0.2,0,0.1,NA,0,0,4.06,NA,13816,FleaFlicker,13634,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.2,28.6,6%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parris Campbell,WR,IND,NA,2.4,2.4,29.2,NA,NA,0.2,0,0.3,NA,0,0,4.01,NA,14692,FleaFlicker,14112,KCSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR73,0.2,29.5,23%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
George Pickens,WR,PIT,NA,2.9,2.9,32.8,NA,NA,0.1,0,0.1,NA,0,0,3.95,NA,16859,FleaFlicker,15762,@CLEL 17-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,3.95,WR55,0.1,33,61%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Equanimeous St.,WR,WR,NA,2,2,28.7,NA,NA,0.2,0,0.2,NA,0,0,3.83,NA,13949,FleaFlicker,13637,HOUSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR94,0.2,28.9,7%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
David Sills,WR,NYG,NA,2.4,2.4,28.6,NA,NA,0.1,0,0.2,NA,0,0,3.76,NA,14915,FleaFlicker,14110,DALMon 8:15 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,0.1,28.8,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Scotty Miller,WR,TB,NA,2,2,26.8,NA,NA,0.1,0.2,1.8,NA,0,0,3.74,NA,14849,FleaFlicker,14280,GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.1,28.7,5%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cedrick Wilson,WR,MIA,NA,2.1,2.1,25,NA,NA,0.2,0.1,0.6,NA,0,0,3.56,NA,13915,FleaFlicker,13652,BUFSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,WR97,0.2,25.6,15%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cole Beasley,WR,TB,NA,2.5,2.5,25.2,NA,NA,0.2,0,0,NA,0,0,3.54,NA,8735,FleaFlicker,10973,GBSun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,0.2,25.2,18%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alec Pierce,WR,IND,NA,2.1,2.1,25.7,NA,NA,0.2,0,0.3,NA,0,0,3.54,NA,16842,FleaFlicker,15768,KCSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,WR80,0.2,26,33%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Damiere Byrd,WR,ATL,NA,2.5,2.5,30.8,NA,NA,0.1,0.1,0.3,NA,0,0.1,3.51,NA,11507,FleaFlicker,12464,@SEASun 4:25 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,0.1,31.1,2%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
K.J. Hamler,WR,DEN,NA,2,2,25.3,NA,NA,0.1,0.1,0.8,NA,0,0,3.51,NA,15608,FleaFlicker,14837,SFSun 8:20 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,WR77,0.1,26.1,24%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chris Moore,WR,HOU,NA,2.5,2.5,25.7,NA,NA,0.1,0,0,NA,0,0,3.45,NA,12153,FleaFlicker,12773,@CHISun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,0.1,25.7,1%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Braxton Berrios,WR,NYJ,NA,1.9,1.9,19.9,NA,NA,0.1,0.6,4.3,NA,0.1,0,3.38,NA,13909,FleaFlicker,13638,CINSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,WR102,0.2,24.2,16%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Quez Watkins,WR,PHI,NA,1.8,1.8,25.3,NA,NA,0.1,0,0,NA,0,0,3.31,NA,15667,FleaFlicker,14992,@WASSun 1:00 PM,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,WR108,0.1,25.3,13%,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
